anio,plazo,tipo_insolvencia,entidad,pais,tipo_credito,giro,tipo_poliza,moneda,forma_venta,numero_siniestros,monto_siniestro,monto_pagado,monto_deducible,monto_coaseguros,gastos_ajuste,salvamentos,monto_recuperacion,recuperacion_reaseguro
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Fabricacion de otros productos metalicos,Global,Nacional,Agentes Persona Moral,1,0,0,0,0,34219,401096,0.0,0.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Fabricacion de otros equipos y accesorios electricos,Global,Nacional,Agentes Persona Fisica,2,213260,91476,0,15551,0,0,0.0,177006.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Fabricacion de otros equipos y accesorios electricos,Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,180812,979720,0.0,0.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Agentes Persona Moral,3,-34007,2029389,0,335021,11000,0,0.0,-27206.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,450,1500,0.0,0.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Comercio al por mayor de productos textiles y calzado,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,72000,0,0.0,0.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,"Comercio al por mayor de articulos de papeleria, libros, revistas",Global,Nacional,Agentes Persona Moral,1,0,0,0,0,44291,0,295274.0,0.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Fisica,3,204206,0,0,0,0,0,0.0,169491.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Moral,1,-173721,0,0,0,0,0,0.0,-138977.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,70705,0,0,0,0,0,0.0,58685.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,"Comercio al por menor de computadoras, telefonos y otros aparatos",Global,Extranjera,Agentes Persona Moral,1,-26103,0,0,0,0,0,0.0,-21605.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Comercio al por menor de automoviles y camionetas,Global,Nacional,Agentes Persona Fisica,1,16708,0,0,0,0,0,0.0,13868.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Comercio al por menor de automoviles y camionetas,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,3851,0,0,0,0,0,0.0,3197.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Comercio al por menor de motocicletas y otros vehiculos de motor,Global,Nacional,Agentes Persona Fisica,1,16746,0,0,0,0,0,0.0,13900.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,Otros servicios de telecomunicaciones,Global,Nacional,Agentes Persona Fisica,1,192510,192510,0,32727,0,0,0.0,159783.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Interno,"Servicios de contabilidad, auditoria y servicios relacionados",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,0,0,0,0,399620,0,0.0,0.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Mixto,Fabricacion de productos quimicos basicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,1136137,1136137,0,126237,2048960,0,400000.0,588910.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Mixto,Industria basica del hierro y del acero,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,6500,0,0.0,0.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Mixto,Intermediacion al por mayor,Global,Nacional,Agentes Persona Fisica,1,264451,0,0,0,17850,0,0.0,211561.0
2023,180,Mora prolongada,Puebla,No aplica (interno),Mixto,"Comercio al por menor de articulos de ferreteria, tlapaleria y vi",Global,Extranjera,Agentes Persona Fisica,1,-11116,0,0,0,0,0,0.0,-9200.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Mineria de minerales metalicos,Global,Nacional,Agentes Persona Moral,1,-11720,0,0,0,0,0,0.0,-9727.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Otros trabajos especializados para la construccion,Global,Nacional,Agentes Persona Moral,1,15565,0,0,0,0,0,0.0,12919.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Elaboracion de alimentos para animales,Global,Extranjera,Red de Sucursales Bancarias,1,2282,37636,0,0,5017,0,33447.0,2054.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Preparacion e hilado de fibras textiles y fabricacion de hilos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,24000,141762,0.0,0.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de productos de papel y carton,Global,Nacional,Agentes Persona Moral,1,1451555,1451555,0,246764,0,0,0.0,1204791.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Nacional,Agentes Persona Moral,6,873015,0,0,0,0,0,0.0,724603.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Agentes Persona Moral,4,-15754,194557,0,33075,6593,47169,0.0,-13076.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,28830,0,4901,3596,28830,0.0,0.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de productos de plastico,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,125177,0,0,0,0,0,0.0,103897.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Industria basica del hierro y del acero,Global,Nacional,Agentes Persona Moral,2,77768,77768,0,19442,24756,0,83560.0,-4634.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Nacional,Agentes Persona Moral,1,-35165,0,0,0,0,0,0.0,-29187.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de productos de hierro y acero de material comprado,Global,Extranjera,Agentes Persona Moral,1,56995,0,0,0,0,0,0.0,47174.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de otros equipos y accesorios electricos,Global,Nacional,Agentes Persona Fisica,1,80652,0,0,0,0,0,0.0,66941.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de otros equipos y accesorios electricos,Global,Nacional,Agentes Persona Moral,2,-129297,0,0,0,0,0,0.0,-107317.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Fabricacion de otros equipos y accesorios electricos,Global,Extranjera,Agentes Persona Moral,1,-33785,0,0,0,0,0,0.0,-27963.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Agentes Persona Moral,2,-6630,0,0,0,104895,0,0.0,-5503.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Comercio al por mayor de alimentos y abarrotes,Global,Nacional,Agentes Persona Fisica,1,364095,364095,0,61896,0,0,0.0,302199.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Comercio al por mayor de productos farmaceuticos,Global,Extranjera,Agentes Persona Fisica,1,5360,0,0,0,0,0,0.0,4436.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Comercio al por menor de automoviles y camionetas,Global,Nacional,Agentes Persona Fisica,1,118105,118105,0,20078,0,0,0.0,98027.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Comercio al por menor de automoviles y camionetas,Global,Nacional,Agentes Persona Moral,2,130642,0,0,0,0,0,0.0,108433.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Comercio al por menor de motocicletas y otros vehiculos de motor,Global,Nacional,Agentes Persona Fisica,1,119988,0,0,0,0,0,0.0,99590.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Industria del sonido,Global,Nacional,Agentes Persona Moral,1,0,32775,0,5572,0,0,0.0,0.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Interno,Otras instituciones de intermediacion crediticia y financiera no,Global,Nacional,Agentes Persona Moral,1,-9772,0,0,0,0,0,0.0,-8111.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Mixto,Elaboracion de alimentos para animales,Global,Extranjera,Agentes Persona Fisica,1,811147,0,0,0,0,0,0.0,551580.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Mixto,Fabricacion de productos de plastico,Global,Extranjera,Agentes Persona Moral,1,167771,166447,0,28296,0,0,0.0,138861.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Mixto,Industria basica del hierro y del acero,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,-20367,0,0,0,0,0,0.0,-16294.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Mixto,Intermediacion al por mayor,Global,Nacional,Agentes Persona Moral,2,142650,142650,0,15850,98203,0,0.0,114120.0
2023,180,Mora prolongada,Queretaro,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Moral,1,1408831,0,0,0,0,0,0.0,1127065.0
2023,180,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Elaboracion de alimentos para animales,Global,Nacional,Agentes Persona Fisica,1,304569,304569,0,30456,0,0,0.0,207107.0
2023,180,Mora prolongada,Quintana Roo,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,351623,1682264,0.0,0.0
2023,180,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Fabricacion de herramientas de mano sin motor y utensilios de coc,Global,Nacional,Agentes Persona Moral,1,-99994,0,0,0,0,0,0.0,-82995.0
2023,180,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Fabricacion de otros productos metalicos,Global,Nacional,Agentes Persona Moral,1,-411525,0,0,0,0,0,0.0,-341566.0
2023,180,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Fabricacion de maquinaria y equipo para la industria metalmecani,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,0,126000,0.0,0.0
2023,180,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Fabricacion de otros equipos y accesorios electricos,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,7814,72673,0.0,0.0
2023,180,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Agentes Persona Moral,3,15303,0,0,0,0,0,0.0,12701.0
2023,180,Mora prolongada,Quintana Roo,No aplica (interno),Interno,Otras instituciones de intermediacion crediticia y financiera no,Global,Nacional,Agentes Persona Moral,1,-11338,0,0,0,0,0,0.0,-9410.0
2023,180,Mora prolongada,Quintana Roo,No aplica (interno),Interno,"Servicios de contabilidad, auditoria y servicios relacionados",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,187147,0,0.0,0.0
2023,180,Mora prolongada,San Luis Potosi,No aplica (interno),Interno,Edificacion no residencial (construccion),Global,Nacional,Agentes Persona Fisica,1,701263,701263,0,119215,0,0,0.0,582048.0
2023,180,Mora prolongada,San Luis Potosi,No aplica (interno),Interno,Otras construcciones de ingenieria civil u obra pesada,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,59019,0,0,0,0,0,0.0,48986.0
2023,180,Mora prolongada,San Luis Potosi,No aplica (interno),Interno,Otros trabajos especializados para la construccion,Global,Nacional,Agentes Persona Moral,1,-4360,0,0,0,0,0,0.0,-3619.0
2023,180,Mora prolongada,San Luis Potosi,No aplica (interno),Interno,Elaboracion de alimentos para animales,Global,Nacional,Agentes Persona Fisica,1,206981,206981,0,20698,7000,48450,0.0,140747.0
2023,180,Mora prolongada,San Luis Potosi,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Fisica,1,-441191,0,0,0,0,0,0.0,-365165.0
2023,180,Mora prolongada,San Luis Potosi,No aplica (interno),Interno,Fabricacion de partes para vehiculos automotores,Global,Nacional,Agentes Persona Moral,2,-22066,0,0,0,100,0,0.0,-22066.0
2023,180,Mora prolongada,San Luis Potosi,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Agentes Persona Moral,1,-29297,0,0,0,0,0,0.0,-23438.0
2023,180,Mora prolongada,San Luis Potosi,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Moral,1,-15192,0,0,0,0,0,0.0,-12154.0
2023,180,Mora prolongada,San Luis Potosi,No aplica (interno),Interno,Comercio al por menor de automoviles y camionetas,Global,Nacional,Agentes Persona Fisica,1,188423,0,0,0,0,0,0.0,156391.0
2023,180,Mora prolongada,San Luis Potosi,No aplica (interno),Interno,Servicios de mensajeria y paqueteria local,Global,Extranjera,Agentes Persona Fisica,1,-46170,0,0,0,8174,0,0.0,-41553.0
2023,180,Mora prolongada,San Luis Potosi,No aplica (interno),Mixto,Otras industrias manufactureras,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,94533,0,0.0,0.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Interno,Elaboracion de alimentos para animales,Global,Nacional,Agentes Persona Fisica,4,12673630,9409523,0,940952,72835,0,0.0,8618068.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Interno,"Fabricacion de celulosa, papel y carton",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,1053762,0,0,0,0,0,0.0,716558.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Fisica,1,-64271,0,0,0,0,0,0.0,-53196.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,4500,0,0.0,0.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Interno,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,95717,0,0,0,0,0,0.0,79223.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Interno,"Fabricacion de pinturas, recubrimientos, adhesivos y selladores",Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,17601,0,0,0,0,0,0.0,14608.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Interno,Fabricacion de herramientas de mano sin motor y utensilios de coc,Global,Nacional,Agentes Persona Moral,1,24633,49267,0,8375,0,0,0.0,20446.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Interno,Fabricacion de otros equipos y accesorios electricos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,73597,73597,0,12511,0,0,0.0,61085.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Interno,Comercio al por mayor de productos farmaceuticos,Global,Extranjera,Agentes Persona Fisica,2,691020,685563,0,116546,0,29516,0.0,571944.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Interno,Comercio al por mayor de materias primas agropecuarias,Global,Extranjera,Agentes Persona Fisica,2,0,446230,0,75859,8348,11362,0.0,0.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Interno,"Comercio al por menor de computadoras, telefonos y otros aparatos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,18963,0,0,0,0,0,0.0,15695.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Interno,"Comercio al por menor de articulos de ferreteria, tlapaleria y vi",Global,Nacional,Agentes Persona Moral,2,230223,0,0,0,0,0,0.0,191085.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Interno,Comercio al por menor de automoviles y camionetas,Global,Nacional,Agentes Persona Fisica,1,122571,0,0,0,0,0,0.0,101734.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Interno,Comercio al por menor de automoviles y camionetas,Global,Nacional,Agentes Persona Moral,2,23769,0,0,0,0,0,0.0,19729.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Mixto,Elaboracion de alimentos para animales,Global,Extranjera,Agentes Persona Fisica,1,0,0,0,0,95031,0,0.0,0.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Mixto,Fabricacion de productos de papel y carton,Global,Extranjera,Agentes Persona Moral,3,1615221,1159819,0,197169,0,0,0.0,1336888.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Mixto,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Fisica,1,17212,0,0,0,0,0,0.0,13769.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Mixto,"Fabricacion de fertilizantes, pesticidas y otros agroquimicos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,0,0,0,0,48000,0,0.0,0.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Fisica,1,614531,614531,0,68281,26937,0,0.0,491625.0
2023,180,Mora prolongada,Sinaloa,No aplica (interno),Mixto,Otro producto al Comercio al por mayor,Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,70287,70237,0,7804,0,0,0.0,56229.0
2023,180,Mora prolongada,Sonora,No aplica (interno),Interno,Mineria de minerales metalicos,Global,Nacional,Agentes Persona Fisica,1,99495,0,0,0,0,0,0.0,82581.0
2023,180,Mora prolongada,Sonora,No aplica (interno),Interno,Instalaciones y equipamiento en construcciones,Global,Extranjera,Agentes Persona Moral,1,0,0,0,0,172464,0,1149759.0,0.0
2023,180,Mora prolongada,Sonora,No aplica (interno),Interno,Elaboracion de alimentos para animales,Global,Nacional,Agentes Persona Fisica,2,0,0,0,0,49460,0,0.0,0.0
2023,180,Mora prolongada,Sonora,No aplica (interno),Interno,Preparacion e hilado de fibras textiles y fabricacion de hilos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,-148235,0,0,0,0,0,0.0,-123035.0
2023,180,Mora prolongada,Sonora,No aplica (interno),Interno,Fabricacion de productos quimicos basicos,Global,Extranjera,Agentes Persona Fisica,1,-440490,0,0,0,0,0,0.0,-364585.0
2023,180,Mora prolongada,Sonora,No aplica (interno),Interno,Fabricacion de otros productos quimicos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,2,-89503,0,0,0,0,0,0.0,-74288.0
2023,180,Mora prolongada,Sonora,No aplica (interno),Interno,Fabricacion de otros equipos y accesorios electricos,Global,Nacional,Agentes Persona Fisica,1,-113099,185112,0,31469,0,0,0.0,-93872.0
2023,180,Mora prolongada,Sonora,No aplica (interno),Interno,Fabricacion de otros equipos y accesorios electricos,Global,Nacional,Fuerza de Venta Interna o Casa Matriz,1,27757,0,0,0,0,0,0.0,23038.0
2023,180,Mora prolongada,Sonora,No aplica (interno),Interno,Otras industrias manufactureras,Global,Nacional,Agentes Persona Moral,1,840,0,0,0,0,0,0.0,698.0
2023,180,Mora prolongada,Sonora,No aplica (interno),Interno,Otro producto al Comercio al por mayor,Global,Nacional,Agentes Persona Fisica,1,0,0,0,0,3000,30000,0.0,0.0
2023,180,Mora prolongada,Sonora,No aplica (interno),Interno,"Comercio al por menor de computadoras, telefonos y otros aparatos",Global,Extranjera,Fuerza de Venta Interna o Casa Matriz,1,39252,0,0,0,0,0,0.0,32488.0
2023,180,Mora prolongada,Sonora,No aplica (interno),Interno,Comercio al por menor de automoviles y camionetas,Global,Nacional,Agentes Persona Fisica,1,7926,0,0,0,0,0,0.0,6579.0
